"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"601","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","484","17","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"602","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","484","17","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"603","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","522","19","StdCyclomaticComplexity","The method 'getIconName' has a Standard Cyclomatic Complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"604","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","522","19","CyclomaticComplexity","The method 'getIconName(String)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"605","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","567","19","StdCyclomaticComplexity","The method 'getHistoryRecord' has a Standard Cyclomatic Complexity of 17.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"606","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","567","19","NcssMethodCount","The method 'getHistoryRecord()' has an NCSS line count of 67 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"607","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","567","19","CognitiveComplexity","The method 'getHistoryRecord(String, String, Boolean)' has a cognitive complexity of 60, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"608","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","567","19","CyclomaticComplexity","The method 'getHistoryRecord(String, String, Boolean)' has a cyclomatic complexity of 24.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"609","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","573","17","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"610","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","573","17","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"611","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","584","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"612","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","611","21","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"613","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","611","21","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"614","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","615","29","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"615","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","615","29","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"616","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","624","33","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"617","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","624","33","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"618","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","631","21","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"619","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","631","21","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"620","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","640","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"621","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","640","13","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"622","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","650","19","CyclomaticComplexity","The method 'saveHistory(String)' has a cyclomatic complexity of 12.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"623","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","662","16","EagerlyLoadedDescribeSObjectResult","DescribeSObjectResult could be being loaded eagerly with all child relationships.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#eagerlyloadeddescribesobjectresult","Performance","pmd"
"624","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","662","78","EagerlyLoadedDescribeSObjectResult","DescribeSObjectResult could be being loaded eagerly with all child relationships.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#eagerlyloadeddescribesobjectresult","Performance","pmd"
"625","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","666","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"626","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\ReusableLookupController.cls","50","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"627","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\ReusableLookupController.cls","50","13","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"628","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","6","21","StdCyclomaticComplexity","The class 'TrackingController' has a Standard Cyclomatic Complexity of 9 (Highest = 15).","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"629","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","6","21","CognitiveComplexity","The class 'TrackingController' has a total cognitive complexity of 211 (highest 26), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"630","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","6","21","CyclomaticComplexity","The class 'TrackingController' has a total cyclomatic complexity of 136 (highest 19).","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"631","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","23","19","StdCyclomaticComplexity","The method 'getRecords' has a Standard Cyclomatic Complexity of 13.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"632","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","23","19","CognitiveComplexity","The method 'getRecords()' has a cognitive complexity of 20, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"633","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","23","19","CyclomaticComplexity","The method 'getRecords()' has a cyclomatic complexity of 14.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"634","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","23","19","NcssMethodCount","The method 'getRecords()' has an NCSS line count of 41 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"635","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","27","56","AvoidNonRestrictiveQueries","Avoid SOQL queries without a where or limit statement","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoidnonrestrictivequeries","Performance","pmd"
"636","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","35","52","EagerlyLoadedDescribeSObjectResult","DescribeSObjectResult could be being loaded eagerly with all child relationships.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#eagerlyloadeddescribesobjectresult","Performance","pmd"
"637","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","97","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"638","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","107","19","StdCyclomaticComplexity","The method 'getObjects' has a Standard Cyclomatic Complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"639","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","107","19","CognitiveComplexity","The method 'getObjects()' has a cognitive complexity of 25, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"640","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","107","19","CyclomaticComplexity","The method 'getObjects()' has a cyclomatic complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"641","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","110","52","AvoidNonRestrictiveQueries","Avoid SOQL queries without a where or limit statement","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoidnonrestrictivequeries","Performance","pmd"
"642","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","127","29","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"643","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","131","25","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"644","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","139","21","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"645","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","172","19","CyclomaticComplexity","The method 'getObjectSelectedDetails(String)' has a cyclomatic complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"646","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","180","48","EagerlyLoadedDescribeSObjectResult","DescribeSObjectResult could be being loaded eagerly with all child relationships.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#eagerlyloadeddescribesobjectresult","Performance","pmd"
"647","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\TrackingController.cls","222","19","CyclomaticComplexity","The method 'getObjectDetails(String)' has a cyclomatic complexity of 12.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
